type,lat,lng,distance,price,year_built,land_size,building_area,rooms,bathroom,car,suburb_grouped,count_1km,price_mean_1km,review_mean_1km,count_2km,price_mean_2km,review_mean_2km,count_2.5km,price_mean_2.5km,review_mean_2.5km,council_area
t,-37.7881,145.1371,13.9,1102200.0,2012.0,233.0,175.0,3,2,2.0,Doncaster,34.0,112.5,9.136363636363637,147.0,125.10884353741497,9.412844036697248,195.0,119.49743589743589,9.3125,Moreland
h,-37.7785,145.1212,13.9,1401000.0,1970.0,650.0,261.0,4,3,2.0,Doncaster,54.0,133.2962962962963,9.7,138.0,127.54347826086956,9.55,166.0,124.79518072289157,9.466666666666667,Moreland
h,-37.7739,145.1287,13.9,1782000.0,2002.0,586.0,306.0,4,3,3.0,Doncaster,21.0,114.76190476190476,9.333333333333334,135.0,129.25185185185185,9.51,154.0,125.54545454545455,9.504424778761061,Moreland
u,-37.7809,145.1061,13.9,735000.0,,302.0,,3,1,1.0,Doncaster,15.0,99.93333333333334,9.25,65.0,100.27692307692308,9.170212765957446,153.0,122.63398692810458,9.415254237288135,Moreland
h,-37.7954,145.1379,13.9,1520000.0,2010.0,657.0,275.0,4,3,2.0,Doncaster,21.0,126.80952380952381,8.923076923076923,150.0,126.51333333333334,9.405405405405405,281.0,109.65124555160142,9.400990099009901,Moreland
h,-37.7933,145.1417,13.9,990000.0,,746.0,,3,1,1.0,Doncaster,20.0,122.75,9.1875,114.0,118.71052631578948,9.225,207.0,116.65700483091787,9.369127516778523,Moreland
h,-37.7945,145.1172,13.9,1020000.0,,725.0,,3,1,2.0,Doncaster,61.0,141.98360655737704,9.555555555555555,248.0,120.07661290322581,9.426315789473684,385.0,115.11688311688312,9.491228070175438,Moreland
h,-37.7901,145.1341,13.9,878000.0,2001.0,456.2983399358612,163.0,3,2,2.0,Doncaster,50.0,116.36,9.472222222222221,162.0,126.4753086419753,9.446280991735538,239.0,110.66108786610879,9.337078651685394,Moreland
t,-37.7932,145.1275,13.9,973500.0,2009.0,234.0,160.0,4,2,2.0,Doncaster,90.0,145.42222222222222,9.594594594594595,221.0,113.47511312217195,9.405882352941177,356.0,117.4747191011236,9.43579766536965,Moreland
u,-37.7749,145.1138,13.9,751800.0,2001.0,109.0,120.0,3,1,2.0,Doncaster,13.0,90.23076923076923,9.222222222222221,122.0,129.0,9.455555555555556,151.0,124.34437086092716,9.398230088495575,Moreland
h,-37.7765,145.11700000000005,13.9,1100000.0,1960.0,771.0,169.0,3,2,2.0,Doncaster,17.0,69.70588235294117,9.583333333333334,125.0,128.0,9.597826086956522,164.0,122.78658536585365,9.40495867768595,Moreland
h,-37.7794,145.1224,13.9,1202000.0,1965.0,649.0,150.0,3,2,2.0,Doncaster,85.0,140.7058823529412,9.65625,139.0,128.83453237410072,9.554455445544555,173.0,123.89017341040463,9.44,Moreland
h,-37.7894,145.1333,13.9,1362000.0,1960.0,798.0,132.0,3,1,2.0,Doncaster,65.0,124.26153846153846,9.48936170212766,161.0,125.34782608695652,9.425,231.0,110.47619047619048,9.343023255813954,Moreland
h,-37.7781,145.1337,13.9,1810000.0,1970.0,769.0,240.0,4,2,4.0,Doncaster,31.0,108.74193548387096,9.526315789473685,137.0,129.28467153284672,9.514851485148515,158.0,123.40506329113924,9.434782608695652,Moreland
h,-37.7837,145.1027,13.9,826000.0,,192.0,278.0,3,1,4.0,Doncaster,12.0,130.91666666666666,9.428571428571429,57.0,99.14035087719299,9.153846153846153,144.0,112.71527777777777,9.327272727272728,Moreland
h,-37.7774,145.1205,13.9,900000.0,,385.0,,3,3,2.0,Doncaster,25.0,112.24,9.625,136.0,128.13235294117646,9.561224489795919,166.0,125.1867469879518,9.4,Moreland
t,-37.7942,145.1256,13.9,888000.0,,192.0,,3,2,1.0,Doncaster,88.0,146.11363636363637,9.583333333333334,232.0,112.94827586206897,9.424418604651162,383.0,116.36553524804178,9.464028776978417,Moreland
h,-37.7594,145.0594,10.3,1650000.0,1940.0,724.0,327.0,4,3,2.0,Eaglemont,53.0,107.24528301886792,9.522727272727273,89.0,96.71910112359551,9.43661971830986,118.0,91.04237288135593,9.393258426966293,Moreland
h,-37.7666,145.0591,10.3,1816000.0,1955.0,846.0,180.0,3,1,2.0,Eaglemont,14.0,81.78571428571429,9.363636363636363,77.0,100.07792207792208,9.507936507936508,100.0,96.71,9.455696202531646,Moreland
u,-37.7612,145.0663,10.3,525000.0,1970.0,79.0,70.0,2,1,1.0,Eaglemont,32.0,109.4375,9.518518518518519,69.0,100.15942028985508,9.473684210526315,96.0,94.54166666666667,9.32,Moreland
h,-37.7615,145.0705,10.3,2050000.0,1950.0,723.0,290.0,4,3,2.0,Eaglemont,16.0,112.9375,9.307692307692308,65.0,105.38461538461539,9.415094339622641,84.0,97.89285714285714,9.352941176470589,Moreland
h,-37.7612,145.0676,10.3,2600000.0,1937.0,871.0,322.0,4,2,3.0,Eaglemont,25.0,110.92,9.4,69.0,100.15942028985508,9.473684210526315,91.0,93.91208791208791,9.347222222222221,Moreland
u,-37.7669,145.0521,10.3,600000.0,1970.0,112.0,95.0,2,1,1.0,Eaglemont,17.0,80.3529411764706,9.764705882352942,80.0,103.2125,9.597014925373134,120.0,94.64166666666667,9.46808510638298,Moreland
h,-37.7618,145.0649,10.3,1601000.0,1960.0,872.0,136.0,3,1,1.0,Eaglemont,38.0,111.10526315789474,9.533333333333333,68.0,102.13235294117646,9.456140350877194,99.0,93.11111111111111,9.320512820512821,Moreland
h,-37.7585,145.0568,10.3,1100000.0,1988.0,555.0,300.0,3,2,1.0,Eaglemont,49.0,107.81632653061224,9.560975609756097,98.0,95.83673469387755,9.486842105263158,122.0,90.51639344262296,9.393617021276595,Moreland
u,-37.7623,145.0569,10.3,1190000.0,1975.0,456.2983399358612,148.0,3,2,2.0,Eaglemont,43.0,108.32558139534883,9.571428571428571,83.0,102.20481927710843,9.584615384615384,121.0,91.62809917355372,9.365591397849462,Moreland
h,-37.765,145.0646,10.3,2012000.0,1940.0,597.0,245.0,4,3,2.0,Eaglemont,17.0,103.11764705882354,9.25,64.0,104.0,9.528301886792454,90.0,98.0111111111111,9.375,Moreland
h,-37.8845,144.999,8.5,900000.0,1940.0,239.0,110.0,2,1,2.0,Elsternwick,117.0,112.34188034188034,9.80232558139535,658.0,113.23860182370821,9.742798353909466,1099.0,113.42857142857143,9.719018404907976,Moreland
h,-37.8912,145.0138,8.5,1625000.0,1920.0,447.0,181.0,3,2,2.0,Elsternwick,61.0,105.62295081967213,9.58695652173913,209.0,114.69856459330144,9.670967741935485,368.0,113.66576086956522,9.616236162361623,Moreland
h,-37.8829,145.0129,8.5,906000.0,,221.0,,2,1,1.0,Elsternwick,46.0,102.3913043478261,9.696969696969697,335.0,109.03283582089553,9.576612903225806,658.0,110.8161094224924,9.597938144329897,Moreland
h,-37.8852,144.9997,8.5,1100000.0,1910.0,147.0,159.0,4,2,0.0,Elsternwick,110.0,112.2090909090909,9.804878048780488,617.0,113.25445705024312,9.732300884955752,1044.0,112.82471264367815,9.705577172503242,Moreland
u,-37.8904,145.013,8.5,930000.0,,295.0,,2,1,1.0,Elsternwick,61.0,108.42622950819673,9.617021276595745,222.0,113.27927927927928,9.658536585365853,421.0,114.38479809976248,9.60586319218241,Moreland
h,-37.8885,145.0133,8.5,1755000.0,1905.0,391.0,173.0,3,2,1.0,Elsternwick,65.0,105.0923076923077,9.591836734693878,231.0,113.14718614718615,9.634730538922156,481.0,114.45530145530145,9.618233618233619,Darebin
h,-37.8916,145.0123,8.5,1400000.0,1910.0,489.0,150.0,4,1,1.0,Elsternwick,62.0,106.1774193548387,9.617021276595745,216.0,115.00462962962963,9.672955974842766,401.0,115.19950124688279,9.641891891891891,Moreland
u,-37.8922,145.0112,8.5,1240000.0,1990.0,319.0,123.0,3,2,2.0,Elsternwick,57.0,105.29824561403508,9.658536585365853,218.0,115.87155963302752,9.68944099378882,418.0,116.02153110047847,9.651612903225807,Moreland
u,-37.8951,145.0085,8.5,700000.0,,99.0,92.0,2,1,2.0,Elsternwick,51.0,99.82352941176471,9.75,211.0,117.54502369668246,9.73248407643312,419.0,118.27923627684964,9.723127035830618,Moreland
u,-37.8857,145.0136,8.5,591000.0,2008.0,815.0,62.0,2,1,1.0,Elsternwick,60.0,103.86666666666666,9.681818181818182,254.0,108.94881889763779,9.596774193548388,558.0,113.10215053763442,9.601466992665037,Yarra
u,-37.8838,145.0095,8.5,537000.0,1970.0,456.2983399358612,79.0,2,1,1.0,Elsternwick,57.0,101.89473684210526,9.674418604651162,380.0,110.03684210526316,9.57638888888889,747.0,111.84872824631861,9.61266294227188,Yarra
h,-37.8833,145.0118,8.5,1805000.0,,347.0,,3,2,1.0,Elsternwick,48.0,99.8125,9.685714285714285,357.0,109.65546218487395,9.574074074074074,682.0,111.75366568914956,9.600401606425702,Yarra
h,-37.8847,144.9992,8.5,800000.0,2010.0,331.0,112.0,3,2,2.0,Elsternwick,115.0,112.78260869565217,9.804597701149426,650.0,113.3876923076923,9.740041928721174,1083.0,113.32502308402586,9.711610486891386,Yarra
h,-37.8859,144.9994,8.5,965000.0,1900.0,275.0,119.0,3,1,2.0,Elsternwick,108.0,111.91666666666667,9.839506172839506,598.0,114.25585284280936,9.742528735632185,1017.0,112.7708947885939,9.70728476821192,Yarra
h,-37.8887,145.0046,8.5,1160000.0,2011.0,155.0,137.0,2,2,2.0,Elsternwick,68.0,111.55882352941177,9.814814814814815,407.0,116.58722358722359,9.737541528239202,710.0,113.02253521126761,9.688461538461539,Yarra
t,-37.8858,145.0012,8.5,820000.0,2002.0,108.0,3.0,3,2,2.0,Elsternwick,84.0,108.78571428571429,9.825396825396826,550.0,115.08545454545454,9.731155778894472,956.0,112.2949790794979,9.693069306930694,Yarra
h,-37.883,145.0043,8.5,2600000.0,1880.0,527.0,184.0,4,2,2.0,Elsternwick,81.0,111.17283950617283,9.75,544.0,110.21507352941177,9.655778894472363,951.0,110.6161934805468,9.663793103448276,Yarra
h,-37.8824,145.0133,8.5,900000.0,,198.0,,2,1,1.0,Elsternwick,46.0,106.5,9.705882352941176,337.0,109.39169139465875,9.562248995983936,652.0,110.3941717791411,9.591666666666667,Yarra
h,-37.8879,145.0134,8.5,1390000.0,,463.0,102.0,3,1,2.0,Elsternwick,62.0,102.69354838709677,9.5625,234.0,110.99145299145299,9.611764705882353,501.0,112.92614770459082,9.597826086956522,Yarra
t,-37.8961,145.0125,8.5,1071000.0,2000.0,179.0,125.0,3,2,2.0,Elsternwick,50.0,99.78,9.552631578947368,188.0,115.82978723404256,9.678321678321678,307.0,116.11074918566776,9.681614349775785,Yarra
h,-37.8789,145.0048,8.5,1800000.0,1905.0,492.0,181.0,3,2,2.0,Elsternwick,109.0,113.5137614678899,9.716049382716049,634.0,108.82334384858044,9.60475161987041,1117.0,110.93285586392122,9.68298653610771,Yarra
h,-37.8817,145.0126,8.5,2345000.0,1908.0,419.0,204.0,3,2,1.0,Elsternwick,45.0,106.44444444444444,9.705882352941176,381.0,109.39370078740157,9.550877192982457,688.0,110.84883720930233,9.597194388777556,Yarra
h,-37.8807,145.0005,8.5,2160000.0,,590.0,185.0,3,1,1.0,Elsternwick,148.0,115.5608108108108,9.709401709401709,739.0,109.6468200270636,9.693577981651377,1262.0,113.25118858954042,9.713219616204691,Yarra
h,-37.8844,145.0117,8.5,3000000.0,,661.0,204.0,4,2,2.0,Elsternwick,52.0,98.11538461538461,9.68421052631579,314.0,110.42356687898089,9.585470085470085,656.0,113.77591463414635,9.6,Yarra
h,-37.8831,145.0127,8.5,1500000.0,,195.0,,3,2,0.0,Elsternwick,47.0,100.82978723404256,9.685714285714285,337.0,110.44807121661721,9.58,661.0,111.06354009077155,9.59670781893004,Yarra
h,-37.883,144.999,8.5,1650000.0,1913.0,386.0,185.0,4,3,2.0,Elsternwick,139.0,112.9136690647482,9.723809523809523,709.0,110.92383638928068,9.724137931034482,1178.0,113.03989813242785,9.717861205915813,Yarra
t,-37.8861,145.0014,8.5,850000.0,2000.0,108.0,142.0,3,2,2.0,Elsternwick,81.0,109.12345679012346,9.819672131147541,540.0,115.59814814814816,9.739795918367347,932.0,111.99570815450643,9.6875,Yarra
h,-37.8813,145.0063,8.5,1750000.0,1900.0,517.0,207.0,3,2,2.0,Elsternwick,80.0,111.1875,9.7,546.0,110.14102564102564,9.574257425742575,940.0,110.65425531914893,9.655523255813954,Yarra
h,-37.8832,145.0133,8.5,1450000.0,1915.0,351.0,108.0,3,1,2.0,Elsternwick,50.0,104.32,9.694444444444445,320.0,109.171875,9.570212765957447,632.0,111.08544303797468,9.590128755364807,Yarra
h,-37.8871,145.0081,8.5,2806000.0,1930.0,669.0,255.0,4,3,2.0,Elsternwick,67.0,106.16417910447761,9.755102040816327,351.0,113.39886039886039,9.659176029962547,678.0,114.66371681415929,9.635437881873727,Yarra
u,-37.8921,145.0106,8.5,782000.0,1970.0,456.2983399358612,95.0,3,1,1.0,Elsternwick,60.0,102.96666666666667,9.727272727272727,220.0,116.2090909090909,9.690909090909091,443.0,115.52821670428894,9.669724770642201,Yarra
h,-37.8855,145.001,8.5,1007000.0,2000.0,125.0,200.0,4,2,2.0,Elsternwick,87.0,108.50574712643679,9.803030303030303,568.0,114.10739436619718,9.728813559322035,977.0,112.45957011258956,9.695172413793104,Yarra
h,-37.891999999999996,145.00799999999995,8.5,1450000.0,1917.0,376.0,192.0,4,2,2.0,Elsternwick,58.0,104.6896551724138,9.73913043478261,246.0,116.73170731707317,9.712707182320441,519.0,117.47206165703275,9.689473684210526,Yarra
u,-37.8822,144.9994,8.5,500000.0,2006.0,456.2983399358612,59.0,2,1,1.0,Elsternwick,145.0,116.55172413793103,9.723214285714286,716.0,110.3268156424581,9.715909090909092,1217.0,113.62612982744453,9.717294900221729,Yarra
h,-37.8897,145.00799999999995,8.5,2600000.0,1885.0,701.0,273.0,4,3,2.0,Elsternwick,65.0,103.64615384615385,9.745098039215685,288.0,116.00347222222223,9.71889400921659,595.0,115.2890756302521,9.662037037037036,Yarra
h,-37.8849,144.9993,8.5,895000.0,1915.0,147.0,81.0,2,1,1.0,Elsternwick,114.0,110.90350877192982,9.80232558139535,638.0,113.06112852664577,9.741452991452991,1074.0,113.37895716945997,9.709798994974875,Yarra
t,-37.8868,145.0,8.5,751000.0,,456.2983399358612,,2,2,1.0,Elsternwick,94.0,112.23404255319149,9.845070422535212,543.0,115.88029465930019,9.747474747474747,949.0,112.70389884088515,9.715909090909092,Yarra
h,-37.8891,145.0102,8.5,2050000.0,2016.0,420.0,270.0,4,3,2.0,Elsternwick,63.0,105.11111111111111,9.733333333333333,260.0,114.45384615384616,9.678571428571429,554.0,114.85198555956678,9.644444444444444,Yarra
h,-37.8831,145.0153,8.5,1605000.0,1890.0,418.0,152.0,3,1,1.0,Elsternwick,56.0,107.875,9.523809523809524,284.0,109.45070422535211,9.572115384615385,574.0,110.41637630662021,9.577197149643705,Yarra
u,-37.8863,144.9996,8.5,410000.0,,456.2983399358612,,2,1,0.0,Elsternwick,104.0,111.10576923076923,9.844155844155845,578.0,114.93079584775087,9.744075829383887,991.0,112.49445005045409,9.714285714285714,Yarra
u,-37.8889,145.0043,8.5,577000.0,,456.2983399358612,,2,1,0.0,Elsternwick,66.0,112.66666666666667,9.830188679245284,406.0,116.86945812807882,9.733333333333333,706.0,113.36260623229462,9.691119691119692,Yarra
u,-37.8761,144.9871,7.7,520000.0,1930.0,456.2983399358612,51.0,1,1,1.0,Elwood,460.0,118.09565217391304,9.839181286549708,1587.0,117.4927536231884,9.791461412151067,2074.0,117.09787849566055,9.784450063211125,Yarra
u,-37.882,144.9785,7.7,392500.0,,456.2983399358612,,1,1,0.0,Elwood,193.0,119.21243523316062,9.900709219858156,1006.0,118.6441351888668,9.830930537352556,1546.0,118.72056921086676,9.806045340050378,Yarra
u,-37.8752,144.9911,7.7,507000.0,1970.0,456.2983399358612,79.0,2,1,1.0,Elwood,397.0,113.2191435768262,9.7439446366782,1533.0,115.93085453359426,9.768701633705932,2165.0,116.7459584295612,9.7775746496039,Yarra
u,-37.8802,144.9942,7.7,525000.0,1960.0,553.0,83.0,2,1,1.0,Elwood,258.0,118.09689922480621,9.726775956284152,1015.0,113.25615763546799,9.759114583333334,1678.0,115.69427890345649,9.749211356466876,Yarra
h,-37.8787,144.985,7.7,2116000.0,,463.0,,3,1,2.0,Elwood,409.0,117.89486552567237,9.87171052631579,1462.0,118.23666210670315,9.793933987511151,1843.0,117.82799782962562,9.795035460992908,Yarra
u,-37.8791,144.9923,7.7,750000.0,1930.0,456.2983399358612,71.0,2,1,1.0,Elwood,303.0,115.74587458745874,9.75,1161.0,114.9724375538329,9.772366930917327,1854.0,116.39805825242719,9.767162066525124,Yarra
u,-37.8857,144.9884,7.7,510000.0,2001.0,456.2983399358612,60.0,1,1,1.0,Elwood,221.0,116.76470588235294,9.85430463576159,851.0,117.25146886016451,9.810264385692069,1326.0,117.18702865761689,9.792284866468842,Yarra
u,-37.8808,144.9847,7.7,599999.0,,456.2983399358612,,2,1,0.0,Elwood,365.0,117.77808219178083,9.865168539325843,1220.0,117.6467213114754,9.797441364605543,1720.0,117.71162790697674,9.796815769522365,Yarra
u,-37.8749,144.9842,7.7,300000.0,1930.0,456.2983399358612,33.0,1,1,0.0,Elwood,539.0,120.58627087198516,9.84688995215311,1629.0,118.08839779005525,9.797101449275363,2051.0,118.17649926864944,9.794117647058824,Yarra
t,-37.8829,144.9797,7.7,1395000.0,1996.0,400.0,126.0,3,2,1.0,Elwood,198.0,119.38888888888889,9.902097902097902,970.0,118.65670103092783,9.838971583220568,1537.0,118.37670787247886,9.806234203875317,Yarra
u,-37.881,144.9837,7.7,680000.0,,510.0,,2,1,1.0,Elwood,353.0,118.52407932011332,9.86046511627907,1217.0,118.13557929334429,9.80343716433942,1700.0,117.89470588235294,9.801684532924961,Yarra
h,-37.8846,144.9879,7.7,1911000.0,1900.0,327.0,,3,1,2.0,Elwood,245.0,115.07755102040817,9.851190476190476,915.0,117.49617486338798,9.814550641940086,1468.0,117.46389645776567,9.794666666666666,Yarra
u,-37.8794,144.9938,7.7,790000.0,1940.0,456.2983399358612,85.0,2,1,2.0,Elwood,272.0,117.26102941176471,9.732323232323232,1075.0,113.88651162790698,9.75921375921376,1770.0,116.4090395480226,9.756515264333581,Manningham
u,-37.8839,144.9855,7.7,550000.0,1960.0,456.2983399358612,68.0,2,1,1.0,Elwood,269.0,118.31598513011153,9.850267379679144,984.0,117.53150406504065,9.813084112149532,1573.0,117.8836617927527,9.79618889809445,Manningham
u,-37.8785,144.9885,7.7,357000.0,1965.0,456.2983399358612,50.0,1,1,1.0,Elwood,394.0,116.62944162436548,9.810526315789474,1356.0,116.06489675516224,9.787790697674419,1900.0,117.10263157894737,9.782068965517242,Manningham
u,-37.8818,144.9918,7.7,685000.0,,456.2983399358612,,2,1,1.0,Elwood,277.0,117.66787003610108,9.797927461139896,998.0,115.70240480961924,9.79078947368421,1629.0,116.95641497851443,9.766181229773462,Manningham
h,-37.8778,144.9904,7.7,1210000.0,1890.0,163.0,92.0,2,1,0.0,Elwood,365.0,117.94520547945206,9.781954887218046,1374.0,115.59679767103349,9.785782901056676,1968.0,116.83028455284553,9.782025486250838,Manningham
u,-37.874,144.9819,7.7,825000.0,1930.0,456.2983399358612,86.0,2,1,2.0,Elwood,571.0,120.0630472854641,9.858108108108109,1631.0,118.82158185162477,9.8008,2021.0,118.59722909450767,9.79546925566343,Manningham
h,-37.881,144.9841,7.7,1050000.0,1920.0,257.0,138.0,3,1,0.0,Elwood,358.0,118.18715083798882,9.862068965517242,1210.0,118.03223140495868,9.801937567276642,1697.0,117.80907483794932,9.798925556408289,Manningham
u,-37.8831,144.9855,7.7,632000.0,1970.0,456.2983399358612,54.0,2,1,1.0,Elwood,286.0,117.66433566433567,9.85427135678392,1032.0,117.16182170542636,9.808375634517766,1621.0,117.68167797655768,9.79647435897436,Manningham
u,-37.885,144.991,7.7,582500.0,,456.2983399358612,,2,1,1.0,Elwood,227.0,116.45814977973568,9.854430379746836,841.0,116.58026159334126,9.790220820189274,1329.0,115.31903686982693,9.775124378109453,Manningham
u,-37.8831,144.9918,7.7,485000.0,1970.0,456.2983399358612,43.0,1,1,1.0,Elwood,250.0,118.504,9.845238095238095,930.0,115.96344086021506,9.790598290598291,1505.0,115.83189368770765,9.767195767195767,Manningham
u,-37.8815,144.9903,7.7,660000.0,,317.0,,2,2,1.0,Elwood,285.0,115.3859649122807,9.834170854271356,1065.0,116.73990610328639,9.792336217552535,1703.0,117.27128596594245,9.77401998462721,Manningham
u,-37.874,144.9835,7.7,575000.0,1950.0,483.0,57.0,2,1,0.0,Elwood,582.0,120.06013745704468,9.846666666666666,1668.0,118.19484412470024,9.79796397807361,2077.0,118.31006259027444,9.793560606060606,Manningham
u,-37.8757,144.9853,7.7,590000.0,1970.0,456.2983399358612,77.0,2,1,1.0,Elwood,506.0,119.5790513833992,9.841145833333334,1599.0,117.95809881175735,9.799183673469388,2038.0,117.85770363101079,9.789473684210526,Manningham
h,-37.8789,144.9836,7.7,1238000.0,1996.0,116.0,119.0,3,2,1.0,Elwood,401.0,120.49875311720699,9.872909698996656,1440.0,118.26388888888889,9.800362976406534,1808.0,117.93030973451327,9.796818510484455,Manningham
u,-37.8791,144.9923,7.7,640000.0,,626.0,,2,1,1.0,Elwood,303.0,115.74587458745874,9.75,1161.0,114.9724375538329,9.772366930917327,1854.0,116.39805825242719,9.767162066525124,Manningham
u,-37.8831,144.9896,7.7,510000.0,1950.0,456.2983399358612,62.0,2,1,1.0,Elwood,266.0,115.33082706766918,9.838709677419354,980.0,116.81836734693877,9.797587131367292,1582.0,117.53603034134008,9.778423236514524,Manningham
u,-37.8758,144.9874,7.7,717000.0,1950.0,456.2983399358612,,2,1,1.0,Elwood,463.0,116.40820734341253,9.808695652173913,1593.0,117.44946641556811,9.791666666666666,2094.0,117.12846227316142,9.784730913642052,Manningham
h,-37.882,144.993,7.7,1875000.0,1910.0,223.0,173.0,4,2,0.0,Elwood,257.0,119.36964980544747,9.793478260869565,957.0,114.79937304075236,9.772727272727273,1565.0,115.99872204472844,9.755725190839694,Manningham
h,-37.8778,144.9866,7.7,1180000.0,,249.0,,2,1,0.0,Elwood,425.0,116.62588235294118,9.869009584664537,1497.0,117.89044756179025,9.7911227154047,1937.0,117.97212183789365,9.789615643964936,Manningham
u,-37.8726,144.9846,7.7,780000.0,1960.0,456.2983399358612,100.0,3,1,1.0,Elwood,611.0,119.10147299509002,9.815286624203821,1778.0,118.07874015748031,9.792799412196914,2202.0,118.2747502270663,9.797014925373134,Manningham
