Salario mensual BRUTO (en tu moneda local),Salario mensual NETO (en tu moneda local),Recibís algún tipo de bono,Años de experiencia,Lenguajes de programación,Nivel de estudios alcanzado,Me identifico,file
81750.0,67852.0,Menos de un sueldo,5.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
66000.0,56000.0,No,2.0,"Java, Python",,varón,2021.1 - Encuesta Argentina.csv
120000.0,,De uno a tres sueldos,2.0,"Bash/Shell, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
70000.0,60000.0,No,19.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
99000.0,79000.0,No,3.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
215000.0,146000.0,De uno a tres sueldos,10.0,Java,,,2021.1 - Encuesta Argentina.csv
48000.0,39820.0,No,0.0,"COBOL, SQL",Universitario,mujer,2021.1 - Encuesta Argentina.csv
48000.0,46000.0,Menos de un sueldo,4.0,"CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
151000.0,123000.0,Menos de un sueldo,12.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
230000.0,150000.0,Un sueldo,5.0,"Java, Scala",,varón,2021.1 - Encuesta Argentina.csv
672000.0,451000.0,3+ sueldos,15.0,Java,,varón,2021.1 - Encuesta Argentina.csv
180000.0,150000.0,No,2.0,Python,,prefiero no decir,2021.1 - Encuesta Argentina.csv
74000.0,360000.0,No,20.0,"Java, Python",Posgrado,varón,2021.1 - Encuesta Argentina.csv
150000.0,100000.0,Menos de un sueldo,9.0,Javascript,,varón,2021.1 - Encuesta Argentina.csv
88000.0,68000.0,No,1.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
180000.0,130000.0,No,7.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
94000.0,84000.0,No,10.0,"Bash/Shell, Perl",,varón,2021.1 - Encuesta Argentina.csv
125000.0,104000.0,Un sueldo,3.0,"Bash/Shell, Groovy, Python",Terciario,varón,2021.1 - Encuesta Argentina.csv
47600.0,47600.0,No,0.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
45000.0,39000.0,No,6.0,"Bash/Shell, HTML, PHP, Python",Secundario,varón,2021.1 - Encuesta Argentina.csv
225000.0,155000.0,3+ sueldos,4.0,"C, Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
85000.0,63000.0,No,11.0,"CSS, HTML, Java, Javascript",,mujer,2021.1 - Encuesta Argentina.csv
170000.0,129000.0,De uno a tres sueldos,18.0,Ninguno de los anteriores,Posgrado,mujer,2021.1 - Encuesta Argentina.csv
,38000.0,Menos de un sueldo,1.0,Ninguno de los anteriores,Secundario,varón,2021.1 - Encuesta Argentina.csv
221000.0,143000.0,De uno a tres sueldos,4.0,"Javascript, Powershell",,varón,2021.1 - Encuesta Argentina.csv
75000.0,60.0,No,2.0,Ninguno de los anteriores,,prefiero no decir,2021.1 - Encuesta Argentina.csv
260000.0,180000.0,3+ sueldos,23.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
275000.0,190000.0,3+ sueldos,15.0,".NET, Bash/Shell, Go, Python, Ruby, SQL",,mujer,2021.1 - Encuesta Argentina.csv
136000.0,96000.0,Menos de un sueldo,20.0,"Bash/Shell, C, Java, PHP, Python, SQL",,mujer,2021.1 - Encuesta Argentina.csv
120000.0,99600.0,No,14.0,COBOL,,varón,2021.1 - Encuesta Argentina.csv
110000.0,88000.0,Menos de un sueldo,20.0,"Bash/Shell, SQL",,varón,2021.1 - Encuesta Argentina.csv
96385.0,80000.0,No,1.0,"Bash/Shell, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
90000.0,75000.0,No,0.0,"Bash/Shell, Scala, SQL",,mujer,2021.1 - Encuesta Argentina.csv
65510.0,61000.0,Menos de un sueldo,3.0,"Bash/Shell, Python, Powershell",Universitario,varón,2021.1 - Encuesta Argentina.csv
125000.0,108000.0,Un sueldo,24.0,"Bash/Shell, Perl, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
264000.0,186000.0,No,3.0,"HTML, Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
126400.0,96000.0,No,2.0,".NET, CSS, HTML, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
2500.0,2500.0,No,6.0,"HTML, Javascript, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
60000.0,50000.0,No,2.0,"Bash/Shell, C++, Python",,varón,2021.1 - Encuesta Argentina.csv
160000.0,110000.0,De uno a tres sueldos,13.0,"Bash/Shell, C, Python",,varón,2021.1 - Encuesta Argentina.csv
113000.0,91000.0,No,5.0,Bash/Shell,,varón,2021.1 - Encuesta Argentina.csv
198000.0,128000.0,No,12.0,Swift,Universitario,varón,2021.1 - Encuesta Argentina.csv
198000.0,128000.0,No,12.0,Swift,Universitario,varón,2021.1 - Encuesta Argentina.csv
60000.0,45000.0,Menos de un sueldo,3.0,ABAP,Universitario,mujer,2021.1 - Encuesta Argentina.csv
144000.0,119520.0,No,16.0,Bash/Shell,Universitario,varón,2021.1 - Encuesta Argentina.csv
170000.0,120000.0,3+ sueldos,10.0,"Groovy, Java, SQL",Posgrado,varón,2021.1 - Encuesta Argentina.csv
99700.0,80.0,No,15.0,Python,,varón,2021.1 - Encuesta Argentina.csv
235000.0,155000.0,De uno a tres sueldos,15.0,"Bash/Shell, Go, Groovy, Java, Kotlin, SQL",,varón,2021.1 - Encuesta Argentina.csv
6000.0,5990.0,No,7.0,"Go, Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
55000.0,55000.0,No,3.0,Python,Universitario,varón,2021.1 - Encuesta Argentina.csv
120000.0,94000.0,De uno a tres sueldos,3.0,SQL,Universitario,varón,2021.1 - Encuesta Argentina.csv
450000.0,316000.0,No,21.0,"CSS, HTML, Java, Javascript, Kotlin, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
60000.0,49800.0,No,1.0,"CSS, HTML, Javascript, PHP, SQL, TypeScript",Universitario,no binarie,2021.1 - Encuesta Argentina.csv
180000.0,100000.0,De uno a tres sueldos,9.0,"Groovy, HTML, Java, Javascript, Kotlin",Universitario,varón,2021.1 - Encuesta Argentina.csv
230000.0,150000.0,De uno a tres sueldos,15.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
178000.0,123000.0,No,4.0,Ninguno de los anteriores,Secundario,varón,2021.1 - Encuesta Argentina.csv
64000.0,60000.0,No,0.0,"CSS, HTML, Java, SQL, TypeScript",Secundario,mujer,2021.1 - Encuesta Argentina.csv
210000.0,200000.0,No,13.0,ABAP,,varón,2021.1 - Encuesta Argentina.csv
251000.0,182000.0,No,15.0,".NET, Python, Terraform, Ansible",,varón,2021.1 - Encuesta Argentina.csv
180000.0,120000.0,De uno a tres sueldos,5.0,"Python, R, SQL",Posgrado,varón,2021.1 - Encuesta Argentina.csv
15000.0,12000.0,No,6.0,Bash/Shell,,varón,2021.1 - Encuesta Argentina.csv
8.0,88000.0,No,10.0,"Arduino, Bash/Shell, CSS, HTML, Javascript, PHP, Python",,varón,2021.1 - Encuesta Argentina.csv
146675.0,111740.0,De uno a tres sueldos,16.0,Ninguno de los anteriores,Universitario,mujer,2021.1 - Encuesta Argentina.csv
55000.0,45000.0,No,0.0,"Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
4800000.0,4000000.0,Menos de un sueldo,10.0,"CSS, HTML, Java, Javascript, Objective-C, PHP, Python, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
89400.0,72800.0,No,6.0,"Java, SQL",,mujer,2021.1 - Encuesta Argentina.csv
123000.0,101000.0,No,5.0,"CSS, HTML, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
100000.0,83000.0,No,12.0,".NET, C#",Universitario,varón,2021.1 - Encuesta Argentina.csv
165000.0,120000.0,Un sueldo,25.0,"Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
1490000.0,1470000.0,No,9.0,"Bash/Shell, Go, Javascript, Kotlin, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
37000.0,42000.0,No,11.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
100000.0,80000.0,Un sueldo,0.0,"Java, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
91000.0,78000.0,No,12.0,"HTML, PHP, Python, SQL, Ninguno de los anteriores",,varón,2021.1 - Encuesta Argentina.csv
343050.0,235688.0,No,5.0,".NET, C, C++, C#, CSS, HTML, Javascript",,varón,2021.1 - Encuesta Argentina.csv
,44513.0,No,0.0,"Bash/Shell, HTML",Universitario,prefiero no decir,2021.1 - Encuesta Argentina.csv
120000.0,87000.0,De uno a tres sueldos,2.0,Bash/Shell,,varón,2021.1 - Encuesta Argentina.csv
90000.0,65000.0,No,12.0,Ninguno de los anteriores,Terciario,mujer,2021.1 - Encuesta Argentina.csv
130000.0,107000.0,No,4.0,"Bash/Shell, Python",,varón,2021.1 - Encuesta Argentina.csv
135000.0,100000.0,No,8.0,Python,Universitario,varón,2021.1 - Encuesta Argentina.csv
15000.0,15000.0,No,0.0,"CSS, HTML, Javascript, Python",Secundario,prefiero no decir,2021.1 - Encuesta Argentina.csv
88000.0,72000.0,No,20.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
172369.88,100562.67,3+ sueldos,5.0,"Python, SQL",Universitario,,2021.1 - Encuesta Argentina.csv
200000.0,125000.0,Menos de un sueldo,30.0,"COBOL, Java, Genexus",,prefiero no decir,2021.1 - Encuesta Argentina.csv
50000.0,36000.0,No,1.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
60000.0,58080.0,No,3.0,".NET, C#, CSS, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
65000.0,55000.0,No,2.0,"CSS, HTML, Java, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
150000.0,120000.0,No,10.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
108000.0,87500.0,No,26.0,"HTML, Javascript, Python",,varón,2021.1 - Encuesta Argentina.csv
180000.0,120000.0,De uno a tres sueldos,14.0,.NET,,varón,2021.1 - Encuesta Argentina.csv
187500.0,135620.0,De uno a tres sueldos,20.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
28000.0,28000.0,No,2.0,Java,,varón,2021.1 - Encuesta Argentina.csv
770000.0,700000.0,No,13.0,"Python, Ruby",Universitario,varón,2021.1 - Encuesta Argentina.csv
100000.0,78500.0,De uno a tres sueldos,2.0,"Java, Ruby, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
220000.0,148000.0,No,5.0,"Java, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
90000.0,70000.0,No,15.0,".NET, CSS, HTML, Python, SQL",Universitario,mujer,2021.1 - Encuesta Argentina.csv
73000.0,60200.0,No,1.0,".NET, C#",,varón,2021.1 - Encuesta Argentina.csv
87000.0,64000.0,No,12.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
1750000.0,1300000.0,De uno a tres sueldos,18.0,"HTML, Javascript, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
200000.0,135000.0,Menos de un sueldo,5.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
96000.0,80000.0,No,8.0,"CSS, HTML, Javascript, PHP, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
84330.0,70000.0,Menos de un sueldo,10.0,Javascript,Universitario,varón,2021.1 - Encuesta Argentina.csv
84330.0,70000.0,Menos de un sueldo,10.0,Javascript,Universitario,varón,2021.1 - Encuesta Argentina.csv
94000.0,76000.0,No,2.0,".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
72289.0,60000.0,No,0.0,"CSS, HTML, Javascript, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
,,No,6.0,"HTML, Javascript, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
75000.0,62.0,No,7.0,"Groovy, Java, SQL",Universitario,mujer,2021.1 - Encuesta Argentina.csv
260000.0,175000.0,Menos de un sueldo,5.0,"Dart, Java, Kotlin, Objective-C, Swift",Universitario,varón,2021.1 - Encuesta Argentina.csv
85000.0,72000.0,No,13.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
110000.0,90200.0,Menos de un sueldo,4.0,"CSS, HTML, Java, Javascript, Scala, SQL",Universitario,mujer,2021.1 - Encuesta Argentina.csv
37000.0,31000.0,No,1.0,"Javascript, Python, SQL, VBA",,varón,2021.1 - Encuesta Argentina.csv
100000.0,85000.0,No,0.0,Bash/Shell,,varón,2021.1 - Encuesta Argentina.csv
70000.0,67000.0,Menos de un sueldo,2.0,"Bash/Shell, Python, Scala, SQL",,varón,2021.1 - Encuesta Argentina.csv
42168.67,35000.0,No,0.0,"SQL, Dax,M",Universitario,varón,2021.1 - Encuesta Argentina.csv
190000.0,168000.0,Un sueldo,8.0,"Python, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
135000.0,105000.0,De uno a tres sueldos,11.0,".NET, CSS, HTML, SQL",,varón,2021.1 - Encuesta Argentina.csv
150000.0,115000.0,No,8.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
250000.0,170000.0,De uno a tres sueldos,20.0,".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
135800.0,,De uno a tres sueldos,3.0,"Bash/Shell, Java, Lua",Universitario,varón,2021.1 - Encuesta Argentina.csv
75000.0,62250.0,Menos de un sueldo,1.0,"CSS, HTML, Java, Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
110000.0,85000.0,Menos de un sueldo,4.0,"Java, Javascript, Swift, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
199000.0,147000.0,No,15.0,Ninguno de los anteriores,Universitario,,2021.1 - Encuesta Argentina.csv
208000.0,136000.0,De uno a tres sueldos,3.0,"Bash/Shell, Go, Python",,varón,2021.1 - Encuesta Argentina.csv
120000.0,100000.0,No,15.0,"Bash/Shell, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
52650.0,49000.0,No,0.0,"Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
160000.0,106000.0,Un sueldo,7.0,SQL,Terciario,mujer,2021.1 - Encuesta Argentina.csv
198000.0,145000.0,No,20.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
57900.0,44000.0,No,11.0,SQL,Universitario,mujer,2021.1 - Encuesta Argentina.csv
900000.0,,No,20.0,"Python, Lua",,varón,2021.1 - Encuesta Argentina.csv
100000.0,90000.0,No,13.0,"C, C++, Matlab, Python",Posdoctorado,varón,2021.1 - Encuesta Argentina.csv
330000.0,230000.0,Un sueldo,15.0,"HTML, Javascript, PHP, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
85000.0,57000.0,No,15.0,"Go, Java",,varón,2021.1 - Encuesta Argentina.csv
110000.0,98000.0,No,6.0,"Java, Javascript, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
510000.0,316000.0,Menos de un sueldo,10.0,".NET, Bash/Shell, C++, C#, Go, Java",Universitario,varón,2021.1 - Encuesta Argentina.csv
285000.0,185000.0,No,15.0,"CSS, HTML, Javascript, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
85000.0,85000.0,No,1.0,Python,Universitario,mujer,2021.1 - Encuesta Argentina.csv
50000.0,50000.0,No,35.0,".NET, C#, SQL, Clarion",Universitario,varón,2021.1 - Encuesta Argentina.csv
600000.0,200000.0,De uno a tres sueldos,13.0,"CSS, HTML, Java, Javascript, Kotlin, Objective-C, Swift, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
65.0,60.0,Menos de un sueldo,14.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
176.0,170.0,No,0.0,"CSS, HTML, Javascript, TypeScript",Secundario,varón,2021.1 - Encuesta Argentina.csv
210000.0,140000.0,Menos de un sueldo,15.0,"Java, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
86000.0,68000.0,No,20.0,"Bash/Shell, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
102660.0,79850.0,Menos de un sueldo,4.0,".NET, C#, HTML, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
120000.0,90000.0,Un sueldo,5.0,"HTML, Javascript, PHP",,varón,2021.1 - Encuesta Argentina.csv
165000.0,110000.0,Menos de un sueldo,3.0,"Java, SQL",,varón,2021.1 - Encuesta Argentina.csv
80000.0,69000.0,No,4.0,Ninguno de los anteriores,Posgrado,mujer,2021.1 - Encuesta Argentina.csv
105227.98,83631.77,De uno a tres sueldos,4.0,Go,Terciario,varón,2021.1 - Encuesta Argentina.csv
100000.0,85000.0,Un sueldo,6.0,"Bash/Shell, HTML, Java, Javascript, Python, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
60000.0,49800.0,No,1.0,"CSS, Go, HTML, Javascript, Python, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
211000.0,150000.0,No,10.0,"Bash/Shell, C, Java, Python",Terciario,varón,2021.1 - Encuesta Argentina.csv
85800.0,63921.0,No,4.0,SQL,Universitario,mujer,2021.1 - Encuesta Argentina.csv
125000.0,94000.0,No,15.0,"ABAP, Java",,mujer,2021.1 - Encuesta Argentina.csv
200000.0,134000.0,No,10.0,C++,,varón,2021.1 - Encuesta Argentina.csv
170000.0,120000.0,No,8.0,".NET, CSS, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
91000.0,,No,3.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
54400.0,40500.0,No,2.0,"CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
102000.0,84000.0,No,9.0,Ninguno de los anteriores,Terciario,mujer,2021.1 - Encuesta Argentina.csv
100000.0,86200.0,No,10.0,".NET, C#, CSS, HTML, Javascript",,varón,2021.1 - Encuesta Argentina.csv
160000.0,120000.0,De uno a tres sueldos,10.0,SQL,Universitario,varón,2021.1 - Encuesta Argentina.csv
112000.0,85547.0,De uno a tres sueldos,1.0,"Java, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
84900.0,70400.0,Menos de un sueldo,5.0,Python,,varón,2021.1 - Encuesta Argentina.csv
500000.0,,3+ sueldos,20.0,"CSS, Go, HTML, Java, Javascript, Kotlin, Objective-C, Swift",,varón,2021.1 - Encuesta Argentina.csv
130000.0,100000.0,No,2.0,"C, Go, Python",Universitario,no binarie,2021.1 - Encuesta Argentina.csv
110800.0,82546.0,No,2.0,"HTML, Java, Javascript, Ruby, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
102000.0,85000.0,Un sueldo,4.0,"CSS, HTML, Javascript, Swift, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
117000.0,117000.0,Menos de un sueldo,10.0,"CSS, Dart, HTML, Javascript, Kotlin, PHP",,varón,2021.1 - Encuesta Argentina.csv
125000.0,,No,4.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
104000.0,86000.0,No,2.0,"HTML, Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
49500.0,40000.0,No,5.0,SQL,,mujer,2021.1 - Encuesta Argentina.csv
52000.0,42000.0,No,0.0,"HTML, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
145000.0,120000.0,No,15.0,"Arduino, Assembler, Bash/Shell, Perl, PHP, Python",,prefiero no decir,2021.1 - Encuesta Argentina.csv
140000.0,108000.0,No,4.0,"Bash/Shell, Java, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
2000000.0,1700000.0,Menos de un sueldo,2.0,"HTML, Javascript, Python",,varón,2021.1 - Encuesta Argentina.csv
104000.0,85000.0,No,2.0,"Bash/Shell, HTML, Java, Javascript, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
75000.0,61.0,No,13.0,"Arduino, C++",,varón,2021.1 - Encuesta Argentina.csv
190000.0,157200.0,Menos de un sueldo,6.0,".NET, C#, Java, SQL",,varón,2021.1 - Encuesta Argentina.csv
225000.0,162500.0,No,14.0,"Bash/Shell, Python",Terciario,varón,2021.1 - Encuesta Argentina.csv
225000.0,150000.0,Menos de un sueldo,20.0,Ninguno de los anteriores,Posgrado,mujer,2021.1 - Encuesta Argentina.csv
140000.0,104000.0,No,10.0,"HTML, Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
445276.0,286030.0,No,8.0,".NET, C#, Java, Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
436800.0,426800.0,Menos de un sueldo,10.0,".NET, Javascript, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
140000.0,109000.0,No,15.0,"CSS, HTML, Java, PHP, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
170000.0,11000.0,De uno a tres sueldos,20.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
130000.0,94952.0,De uno a tres sueldos,7.0,Ninguno de los anteriores,Secundario,varón,2021.1 - Encuesta Argentina.csv
200000.0,140000.0,No,20.0,"SQL, VBA",,varón,2021.1 - Encuesta Argentina.csv
68.563,56.908,De uno a tres sueldos,1.0,Ninguno de los anteriores,Universitario,mujer,2021.1 - Encuesta Argentina.csv
80000.0,80000.0,No,3.0,"PHP, Python",,varón,2021.1 - Encuesta Argentina.csv
450000.0,,No,7.0,"CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
190000.0,140000.0,De uno a tres sueldos,8.0,Ninguno de los anteriores,,mujer,2021.1 - Encuesta Argentina.csv
70000.0,69000.0,De uno a tres sueldos,1.0,Ninguno de los anteriores,,mujer,2021.1 - Encuesta Argentina.csv
,100000.0,No,4.0,".NET, C#, Dart, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
234000.0,145000.0,3+ sueldos,10.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
130000.0,113000.0,Un sueldo,4.0,"Bash/Shell, Go, Javascript, PHP, Python, Ruby",,varón,2021.1 - Encuesta Argentina.csv
106472.95,84107.87,Menos de un sueldo,8.0,"Go, Java, Kotlin",,varón,2021.1 - Encuesta Argentina.csv
280000.0,,Un sueldo,9.0,"Go, Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
127000.0,85600.0,Menos de un sueldo,6.0,"Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
200000.0,150000.0,Menos de un sueldo,10.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
185.0,100000.0,De uno a tres sueldos,29.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
180000.0,130000.0,Un sueldo,3.0,"Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
512000.0,512000.0,No,15.0,".NET, C#",,varón,2021.1 - Encuesta Argentina.csv
130000.0,,No,5.0,"Bash/Shell, Javascript, PHP",,varón,2021.1 - Encuesta Argentina.csv
170000.0,120000.0,De uno a tres sueldos,5.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
166000.0,150000.0,Un sueldo,0.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
1314327.0,1052966.0,Un sueldo,3.0,"PHP, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
165000.0,123000.0,De uno a tres sueldos,22.0,"HTML, Python",,varón,2021.1 - Encuesta Argentina.csv
4800000.0,3800000.0,De uno a tres sueldos,10.0,".NET, C, C++, C#, CSS, Go, HTML, Java, Javascript, Kotlin, Matlab, Objective-C, PHP, Python, R, Ruby, Scala, SQL, TypeScript",Posgrado,varón,2021.1 - Encuesta Argentina.csv
250000.0,160000.0,De uno a tres sueldos,5.0,"Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
95000.0,78000.0,No,10.0,"ActionScript, C++, HTML, Java, Javascript, SQL",,mujer,2021.1 - Encuesta Argentina.csv
103772.0,80706.0,No,7.0,".NET, HTML, Java, Javascript, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
688000.0,447200.0,No,21.0,Scala,,prefiero no decir,2021.1 - Encuesta Argentina.csv
